name_he,name_lat,source,source_id
נץ-חלב מפושק,Ornithogalum umbellatum,wildflowers,321
רפונטיקון זוחל,Rhaponticum repens,wildflowers,3211
אנטיכריס בלוטי,Anticharis glandulosa,wildflowers,3212
אמברוסית גריי,Ambrosia grayi,wildflowers,3214
אמברוסיה צרת-עלים,Ambrosia tenuifolia,wildflowers,3215
לבדנית הביצות,Gnaphalium uliginosum,wildflowers,3216
כלך חרמוני,Ferula hermonis,wildflowers,3217
ריקציה מצויה,Riccia sorocarpa,wildflowers,3218
ריקציה עלעלית,Riccia lamellosa,wildflowers,3219
וויסיה דחוסה,Weissia condensa,wildflowers,3220
אוקסימיטרה בשרנית,Oxymitra incrassata,wildflowers,3221
אתלמיה מצויה,Athalamia spathysii,wildflowers,3222
ברקית חדודה,Tortula acaulon,wildflowers,3223
ריקציה זיפנית,Riccia bicarinata,wildflowers,3224
מיקרובריום שטארק,Microbryum starckeanum,wildflowers,3225
אנטיטריכיה קליפורנית,Antitrichia californica,wildflowers,3226
פברוניה זעירה,Fabronia pusilla,wildflowers,3227
נץ-חלב בצלצולי,Ornithogalum refractum,wildflowers,3228
פיסידנס ירקרק,Fissidens bryoides,wildflowers,3229
טיון דביק,Inula viscosa,wildflowers,323
פלאורוכטה מחוספסת,Pleurochaete squarrosa,wildflowers,3230
צלע-שור ערבתי,Buplleurum semicompositum,wildflowers,3231
טחובית זקופה,Bryum cellulare,wildflowers,3232
אמקור הנחלים,Platyhypnidium riparioides,wildflowers,3233
סקלרופודיום טורט,Scleropodium touretii,wildflowers,3234
עקרבית עדינה,Scorpiurium sendtneri,wildflowers,3235
דורבנית שעירה,Delphinium ambiguum,wildflowers,3236
בופוניית רמון,Bufonia ramonensis,wildflowers,3237
חנק מחודד,Cynanchum acutum,wildflowers,324
פילונוטיס הרומח,Philonotis hastata,wildflowers,3247
אבגר צהוב,Agrimonia eupatoria,wildflowers,3248
בן-בצת מרוחק,Puccinellia distans,wildflowers,3249
סנא כהה,Senna obtusifolia,wildflowers,3250
בוען נאכל,Physalis peruviana,wildflowers,3252
סידה קוצנית,Sida spinosa,wildflowers,3253
מלוח מאפיר,Atriplex canescens,wildflowers,3254
מלחית עדינה,Salsola incanescens,wildflowers,3255
מלחית הירדן,Salsola jordanicola,wildflowers,3256
לפטובריום אגסי,Leptobryum pyriforme,wildflowers,3257
אחילוף הנגב,Biarum negevensis,wildflowers,3258
פיסידנס זעיר,Fissidens minutulus,wildflowers,3259
דורבנית סגולה,Delphinium peregrinum,wildflowers,326
ריקציה כהת-שוליים,Riccia trabutiana,wildflowers,3260
חבלילית ברבורית,Funariella curviseta,wildflowers,3262
גיזוטיה צרת-עלים,Guizitia abyssinica,wildflowers,3263
סותביה שחרחורת,Southbya nigrella,wildflowers,3264
ציפורנית ערבית,Silene arabica,wildflowers,3265
גרימיה חלקה,Grimmia laevigata,wildflowers,3266
ריקציה גדולה,Riccia gougetiana,wildflowers,3267
ריקציה ריסנית,Riccia crozalsii,wildflowers,3268
אלואינה מלענית,Aloina bifrons,wildflowers,3269
כשות השדות,Cuscuta campestris,wildflowers,327
סכיכון דביק,Holosteum glutinosum,wildflowers,3270
טחובית כסופה,Bryum argenteum,wildflowers,3271
חבליל קמור,Funaria convexa,wildflowers,3273
אורתוטריכום גמוד,Orthotrichum pumilum,wildflowers,3274
פוהליה ורודה,Pohlia melanodon,wildflowers,3275
סינטריכיה חלקת-מלען,Syntrichia laevipila,wildflowers,3276
גרדיולוס מדברי,Garhadiolus angulosus,wildflowers,3277
ריקציית הפטמות,Riccia atromarginata,wildflowers,3278
סלולית כהה,Tortula atrovirens,wildflowers,3279
חיטת הלחם,Triticum aestivum,wildflowers,328
ריקציה שחורה,Riccia nigrella,wildflowers,3280
דושנית הכרמים,Didymodon vinealis,wildflowers,3281
גיגספרמום לבקן,Gigaspermum mouretii,wildflowers,3282
דיקרנלה רבת-אנפין,Dicranella varia,wildflowers,3283
ביקיה ארוכת-עוקץ,Vicia articulata,wildflowers,3284
טוֹרטֶלה צהבהבה,Tortella flavovirens,wildflowers,3285
טחובית הדיונות,Bryum dunense,wildflowers,3286
עשנן החפים,Fumaria bracteosa,wildflowers,3287
ריקציה גבישית,Riccia crystallina,wildflowers,3288
פיסידנס עב-זיף,Fissidens crassipes,wildflowers,3289
איריס נצרתי,Iris bismarckiana,wildflowers,329
לוטמית המטאטא,Fumana scoparia,wildflowers,3290
טורטלה גלולה,Tortella inflexa,wildflowers,3291
פלאורידיום מרצעני,Pleuridium subulatum,wildflowers,3292
ריקציה סרגלנית,Riccia macrocarpa,wildflowers,3293
ביקיה חדודה,Vicia cuspidata,wildflowers,3294
נזמית ארם-צובא,Lamium amplexicaule var. eherenbergii,wildflowers,3295
נזמית קטועה,Lamium truncatum,wildflowers,3297
גרימיה עדינה,Grimmia trichophylla,wildflowers,3298
טחובית דון,Rosulabryum donianum,wildflowers,3299
עיריוני צהוב,Asphodeline lutea,wildflowers,33
צהרון מצוי,Gynandriris sisyrinchium,wildflowers,330
טחובית נימית,Rosulabryum capillare,wildflowers,3300
דקשן קפוץ,Leptodon smithii,wildflowers,3301
הידרוגוניום הנחלים,hydrogonium bolleanum,wildflowers,3302
אאוקלדיום דורי,Eucladium verticillatum,wildflowers,3303
דושנית הטוף,Didymodon tophaceus,wildflowers,3304
נורית השלג,Ranunculus demissus,wildflowers,3305
אורתוטריכום גביעוני,Orthotrichum cupulatum,wildflowers,3306
לווינסקיה חלקה,Lewinskya striata,wildflowers,3307
משינית פיליפ,Homalothecium philippeanum,wildflowers,3308
חלבלוב מחורץ,Euphorbia aulacosperma,wildflowers,3309
מלחית מאפירה,Salsola boissieri,wildflowers,3310
דבקה סורית,Galium cassium,wildflowers,3311
מרור שנהבי,Sonchus suberosus,wildflowers,3312
מאניה דו-מינית,Mannia androgyna,wildflowers,3313
נקרה מישורית,Neckera complanata,wildflowers,3314
קורסיניה מיובלת,Corsinia coriandrina,wildflowers,3315
פטרוגוניום חינני,Pterogonium gracile,wildflowers,3316
ריקציה צנועה,Riccia subbifurca,wildflowers,3317
צפלוזיאלה סלעית,Cephaloziella baumgartneri,wildflowers,3318
סלולית השושנת,Tortula fiorii,wildflowers,3319
דרדית מצויה,Crupina crupinastrum,wildflowers,332
אקאולון משולש,Acaulon triquetrum,wildflowers,3320
זיגודון מוריק,Zygodon viridissimus,wildflowers,3321
מצדית מגובששת,Castellia tuberculosa,wildflowers,3322
ברטרמיה זקופה,Bartramia stricta,wildflowers,3323
פלגיוכזמה חגוית,Plagiochasma rupestre,wildflowers,3324
אקאולון ארך-עלים,Acaulon fontiquerianum,wildflowers,3325
דק-נוף צהבהב,Thalictrum isopyroides,wildflowers,3326
כלך שומרוני,Ferula orientalis,wildflowers,3327
גרגרנית הקלשון,Trigonella crassipes,wildflowers,3328
הרדופנין נמוך,Scorzonera pusilla,wildflowers,3329
לחך בשרני,Plantago sarcophylla,wildflowers,333
טפרוסיה נובית,Tephrosia nubica,wildflowers,3330
תלתן חדוד,Trifolium echinatum,wildflowers,3331
שמשון המדבר,Helianthemum sancti-antonii,wildflowers,3332
פיסקומיטריום רחב-פה,Physcomitrium eurystomum,wildflowers,3333
משינית משיית,Homalothecium sericeum,wildflowers,3334
פסאודוקרוסידיום חדוד,Pseudocrossidium hornschuchianum,wildflowers,3336
עקרבית גלולה,Scorpiurium deflexifolium,wildflowers,3337
בן-חילף עדין,Eragrostis amabilis,wildflowers,3338
קצח ארוך-שפה,Nigella oxypetala,wildflowers,3339
כרמלית נאה,Ricotia lunaria,wildflowers,334
לאוקודון זנוב,Leucodon sciuroides,wildflowers,3340
פילונוטיס צפוף,Philonotis marchica,wildflowers,3341
גזר עדין,Dacus involucratus,wildflowers,3342
ארכובית חרמונית,Polygonum cognatum,wildflowers,3343
לימוסלת המים,Limosella aquatica,wildflowers,3344
סמר ענף,Juncus sphaerocarpus,wildflowers,3345
בר-דורבן הסירה,Consolida scleroclada,wildflowers,3346
זלזלת היערות,Clematis vitalba,wildflowers,3347
חופניים הרריים,Thlaspi microstylum,wildflowers,3348
שזיף הדובדבן,Prunus cerasifera,wildflowers,3349
בן-חצב החורש,Scilla cilicica,wildflowers,335
לפופית הקיסוס,Ipomoea hederacea,wildflowers,3350
שום החרמון,Allium hermoneum,wildflowers,3351
קיצנית קרירה,Carlina frigida,wildflowers,3352
טחובית רעופה,Bryum kunzei,wildflowers,3353
לפטודיקטיום הגדות,Leptodictyum riparium,wildflowers,3354
רצועית קומפר,Himantoglossum comperianum,wildflowers,3356
ארכן מזרחי,Conringia orientalis,wildflowers,3357
ולריינית עטורה,Valerianella coronata,wildflowers,3358
צייצת עבת-עורק,Crossidium crassinervium,wildflowers,3359
דרדר ססגוני,Centaurea triumfettii,wildflowers,336
אנתוסטודון גמוד-שיניים,Enthostodon duriaei,wildflowers,3360
דוחן נימי,Panicum capillare,wildflowers,3361
ניידה קטנה,Najas minor,wildflowers,3362
טחובית קעורה,Bryum muehlenbeckii,wildflowers,3363
אפמרום משונן,Ephemerum serratum,wildflowers,3364
טחובית דשואה,Bryum caespiticium,wildflowers,3366
פאוצרוס חלק,Phaeoceros laevis,wildflowers,3367
שלחופן עטוי,Anthyllis vulneraria,wildflowers,3368
פברוניה ריסנית,Fabronia ciliaris,wildflowers,3369
בבונג דו-גוני,Matricaria recutita,wildflowers,337
סקלרופודיום פושט,Scleropodium cespitans,wildflowers,3370
קוטולה קחוונית,Cotula anthemoides,wildflowers,3371
אמקורית כפופה,Rhynchostegiella curviseta,wildflowers,3372
רינכוסטגיום צפוף,Rhynchostegium confertum,wildflowers,3373
סלולית עבת-שוליים,Tortula marginata,wildflowers,3374
צינקלידוטוס טבול,Cinclidotus aquaticus,wildflowers,3375
גרגרנית נימית,Trigonella filipes,wildflowers,3376
משינית מצהיבה,Homalothecium lutescens,wildflowers,3377
גירווסיה מופשלת,Gyroweisia reflexa,wildflowers,3378
חלמית חדת-אונות,Malva oxyloba,wildflowers,3379
יקינתון מזרחי,Hyacinthus orientalis,wildflowers,338
כלך חרמוני,Ferula coskunii,wildflowers,3380
שלהבית סורית,Phlomis syriaca,wildflowers,3381
זון רב-פרחים,Lolium multiflorum,wildflowers,3382
בן-שרעול אטלסי,Cullen americanum,wildflowers,3383
גזיר דק-פרי,Torilis leptocarpa,wildflowers,3384
ציפורנית מרשל,Silene marschallii,wildflowers,3385
ריקציוקרפוס צף,Ricciocarpos natans,wildflowers,3386
סידה מחודדת,Sida acuta,wildflowers,3387
דושנית חדודה,Didymodon acutus,wildflowers,3388
צינקלידוטוס מפלי,Cinclidotus riparius,wildflowers,3391
ריקציה רחבת-תלם,Riccia michelii,wildflowers,3392
דושנית רעופה,Didymodon luridus,wildflowers,3393
מצגריה דו-קרנית,Metzgeria furcata,wildflowers,3394
אמקורית קנרית,Rhynchostegiella teneriffae,wildflowers,3395
טופח הסלעים,Lathyrus saxatilis,wildflowers,3396
קרטונאורון מאונקל,Cratoneuron filicinum,wildflowers,3397
זכריני הביצות,Myosotis laxa,wildflowers,3398
טופח השלוחות,Lathyrus ciliolatus,wildflowers,3399
חרצית עטורה,Glebionis coronarium,wildflowers,34
זלזלת הקנוקנות,Clematis cirrhosa,wildflowers,340
לווינסקיה סלעית,Lewinskya rupestris,wildflowers,3400
שום יהודה,Allium judaeum,wildflowers,3401
דושנית גלילנית,Didymodon insulanus,wildflowers,3402
לווינסקיה יערית,Lewinskya affinis,wildflowers,3403
סכיסטידיום חפוי,Schistidium apocarpum,wildflowers,3404
סינטריכיה כפרית,Syntrichia ruralis,wildflowers,3405
גומא התעלות,Cyperus eragrostis,wildflowers,3406
גרימיה פעורה,Grimmia anodon,wildflowers,3407
שנית הציפורנית,Lythrum silenoides,wildflowers,3408
צינקלידוטוס עב-שוליים,Cinclidotus pachyloma,wildflowers,3409
דבורנית הקטיפה,Ophrys transhyrcana,wildflowers,341
שנית החלוקה,Lythrum thesioides,wildflowers,3410
אשבל הארזים,Stachys ehrenbergii,wildflowers,3411
אוקסירינכיום פתול,Oxyrrhynchium schleicheri,wildflowers,3412
קשית משולחפת,Coluteocarpus vesicaria,wildflowers,3413
אלואינה אשונה,Aloina rigida,wildflowers,3417
ריקציה ברודה,Riccia frostii,wildflowers,3418
רצועית רוברט,Himantoglossum robertianum,wildflowers,3419
אזנב מצוי,Urospermum picroides,wildflowers,342
מנתור אפור,Matthiola incana,wildflowers,3420
סולנום שסוע,Solanum laciniatum,wildflowers,3421
טופח שעיר - פרי,Lathyrus hirticarpus,wildflowers,3422
אנואקטנגיום מצטופף,Anoectangium handelii,wildflowers,3423
קדד דוקרני,Astragalus echinatus,wildflowers,3424
שחליים שעירים,Lepidium hirtum,wildflowers,3425
אספסת הדיסקוס,Medicago disciformis,wildflowers,3426
עלקת ענפה,Orobanche ramosa,wildflowers,3427
טריכוסטומום מקורזל,Trichostomum crispulum,wildflowers,3428
הימנוסטיליום כפוף-מקור,Hymenostylium recurvirostrum,wildflowers,3429
ורוניקה קירחת,Veronica leiocarpa,wildflowers,343
הרדופנין הלבנון,Scorzonera libanotica,wildflowers,3430
מרורית משוננת,Andryala dentata,wildflowers,3431
ארנריית הלבנון,Arenaria libanotica,wildflowers,3432
כף-צפרדע דגנית,Alisma gramineum,wildflowers,3433
אטד אדומי,Lycium petraeum,wildflowers,3434
כדן נימי,Muscari filiforme,wildflowers,3435
חלבינה מרושתת,Calepina irregularis,wildflowers,3436
תכשיטן המדשאות,Zeuxine strateumatica,wildflowers,3437
מסרק ריסני,Scandix blepharicarpa,wildflowers,3438
סולנום פראי,Solanum torvum,wildflowers,3439
צורית אשורית,Sedum assyriacum,wildflowers,3440
סוליבה יושבת,Soliva sessilis,wildflowers,3442
אספרג אפריקני,Asparagus africanus,wildflowers,3443
טחובית קצרת-חוד,Anomobryum apiculatum,wildflowers,3444
דושנית משטה,Didymodon fallax,wildflowers,3445
אנטוסתודון אגוד,Entosthodon fascicularis,wildflowers,3446
לפופית רייט,Ipomea wrightii,wildflowers,3447
צייצת חלקת-מלען,Crossidium laevipilum,wildflowers,3448
צ'ניה עדינה,Chenia leptophylla,wildflowers,3449
ינבוט השדה,Prosopis farcta,wildflowers,345
מרוות ירושלים,Salvia hierosolymitana,wildflowers,346
חסה כחולת-פרחים,Lactuca tuberosa,wildflowers,347
מרווה דגולה,Salvia horminum,wildflowers,348
מרוות יהודה,Salvia judaica,wildflowers,349
שברק דביק,Ononis pubescens,wildflowers,35
מרווה משולשת,Salvia fruticosa,wildflowers,350
סחלב פרפרני,Orchis papilionacea,wildflowers,354
סחלבן החורש,Cephalanthera longifolia,wildflowers,355
דלעת-נחש סורית,Bryonia syriaca,wildflowers,357
חד-שפה מצוי,Ajuga chamaepitys,wildflowers,358
גרניון הלבנון,Geranium libani,wildflowers,359
כלך מצוי,Common Giant Fennel,wildflowers,36
נרקיס סתווי,Narcissus serotinus,wildflowers,360
אשבל ערבי,Stachys arabica,wildflowers,361
לחך בלוטי,Plantago afra,wildflowers,362
חד-שפה תמים,Ajuga iva,wildflowers,363
אשבל מעורק,Stachys neurocalycina,wildflowers,364
ברקן סורי,Notobasis syriaca,wildflowers,365
הרדופנין יהודה,Scorzonera judaica,wildflowers,366
שום ארדל,Allium erdelii,wildflowers,367
זיפנוצה מחוספס,Pennisetum asperifolium,wildflowers,368
מקור-חסידה ארוך,Erodium ciconium,wildflowers,369
חוח עקוד,Scolymus maculatus,wildflowers,37
אלון התבור,Quercus ithaburensis,wildflowers,370
אכסף מבריק,Cytisopsis pseudocytisus,wildflowers,371
קדד בירותי,Astragalus berytheus,wildflowers,372
שיכרון זהוב,Hyoscyamus aureus,wildflowers,373
בן-חיטה רב-אנפין,Aegilops peregrina,wildflowers,376
שיבולת-שועל נפוצה,Avena sterilis,wildflowers,377
גביעונית הלבנון,Fritillaria persica,wildflowers,378
איריס הגלבוע,Iris haynei,wildflowers,38
מלוח ההרים,Atriplex rosea,wildflowers,380
ימלוח פגום,Nitraria retusa,wildflowers,381
חבלבל כפני,Convolvulus althaeoides,wildflowers,382
חורשף מצוייץ,Atractylis comosa,wildflowers,383
מליסה רפואית,Melissa officinalis,wildflowers,384
איריס הדור,Iris lortetii,wildflowers,385
אלה אטלנטית,Pistacia atlantica,wildflowers,386
שבר לבן,Peganum harmala,wildflowers,387
נענע הכדורים,Mentha pulegium,wildflowers,388
איריס ארם-נהריים,Iris mesopotamica,wildflowers,39
סמר ערבי,Juncus arabicus,wildflowers,390
אשל היאור,Tamarix nilotica,wildflowers,391
ציפורנית מגוונת,Silene colorata,wildflowers,392
בוצין קיסריון,Verbascum caesareum,wildflowers,393
אברנית הנשר,Pteridium aquilinum,wildflowers,394
אברה ארוכת-עלים,Pteris vittata,wildflowers,395
דנדנה רפואית,Asplenium ceterach,wildflowers,396
גריזית אירופית,Asplenium scolopendrium,wildflowers,397
ציפורנית משוננת,Silene tridentata,wildflowers,398
דוחן זוחל,Panicum repens,wildflowers,399
בר-גביע חלק,Moluccella laevis,wildflowers,4
תורמוס צר-עלים,Lupinus angustifolius,wildflowers,40
הררית קטנה,Melica minuta,wildflowers,400
זעזועית גדולה,Briza maxima,wildflowers,401
חפורית הפקעים,Phalaris tuberosa,wildflowers,402
יבלית מצויה,Cynodon dactylon,wildflowers,403
בן-חיטה דל-שיבולת,Aegilops biuncialis,wildflowers,404
לשון-אפעה קטנה,Ophioglossum lusitanicum,wildflowers,406
שעורת הבולבוסין,Hordeum bulbosum,wildflowers,407
רב-רגל פשוט,Polypodium vulgare,wildflowers,408
צנופית מצויה,Encalypta vulgaris,wildflowers,409
תורמוס ארץ-ישראלי,Lupinus palaestinus,wildflowers,41
קנה-סוכר מצרי,Saccharum spontaneum,wildflowers,410
בר-זית בינוני,Phillyrea latifolia,wildflowers,411
טמוס מצוי,Tamus communis,wildflowers,412
זמזומית מצויה,Bellevalia flexuosa,wildflowers,413
אדר סורי,Acer obtusifolium,wildflowers,414
רגלת הגינה,Portulaca oleracea,wildflowers,415
פרקינסוניה שיכנית,Parkinsonia aculeata,wildflowers,416
קיטה רותמית,Tolpis virgata,wildflowers,417
סירה קוצנית,Sarcopoterium spinosum,wildflowers,418
זערורית קטנת-פרי,Telmissa microcarpa,wildflowers,419
שפתן מצוי,Serapias vomeracea,wildflowers,42
אספרג החורש,Asparagus aphyllus,wildflowers,420
מקור-חסידה יפה,Erodium botrys,wildflowers,421
רוזמרין רפואי,Rosmarinus officinalis,wildflowers,422
כתמה עבת-שורשים,Leontodon tuberosa,wildflowers,423
דבורנית הדבורה,Ophrys apifera,wildflowers,424
דבורנית צהובה,Ophrys lutea,wildflowers,425
סחלב קדוש,Orchis sancta,wildflowers,426
ציפורנית כרסנית,Silene behen,wildflowers,427
ציפורן נקוד,Dianthus strictus,wildflowers,428
נורית אסיה,Ranunculus asiaticus,wildflowers,429
זקן-תיש ארוך,Tragopogon longirostris,wildflowers,43
סחלב אנטולי,Orchis anatolica,wildflowers,431
רכפת בואסיה,Reseda boissieri,wildflowers,432
ארכובית שבטבטית,Polygonum equisetiforme,wildflowers,433
רימון מצוי,Punica granatum,wildflowers,434
תאנה,Ficus carica,wildflowers,435
עפעפית גדולת-פרחים,Kickxia spartioides,wildflowers,436
מלוח קיפח,Atriplex halimus,wildflowers,437
שלמון יפואי,Cephalaria joppensis,wildflowers,439
דבורנית דינסמור,Ophrys umblicata,wildflowers,44
סרפד הכדורים,Urtica pilulifera,wildflowers,440
חופניים מצויים,Thlaspi perfoliatum,wildflowers,441
בצלציה ארץ-ישראלית,Androcymbium palaestinum,wildflowers,442
איריס הלבנון,Iris histrio,wildflowers,443
רומוליאה צידונית,Romulea phoenicia,wildflowers,444
איריס הביצות,Iris grant-duffii,wildflowers,445
אפון קיפח,Pisum elatius,wildflowers,446
סולנום זיתני,Solanum elaeagnifolium,wildflowers,447
לשון-פר מצרית,Anchusa aegyptiaca,wildflowers,448
לוטוס מכסיף,Lotus creticus,wildflowers,45
ורוניקה מבריקה,Veronica polita,wildflowers,450
טוריים מצויים,Diplotaxis erucoides,wildflowers,452
עוזרר חד-גלעיני,Crataegus monogyna,wildflowers,453
רקפת יוונית,Cyclamen coum,wildflowers,454
סביון אביבי,Senecio vernalis,wildflowers,455
גרניון רך,Geranium molle,wildflowers,456
דרכמונית מצרית,Tordylium aegyptiacum,wildflowers,457
ביקיית כלאיים,Vicia hybrida,wildflowers,458
ביקיה ארץ-ישראלית,Vicia palaestina,wildflowers,459
אלמוות הכסף,Paronychia argentea,wildflowers,46
לשון-פר סמורה,Anchusa strigosa,wildflowers,460
דבקה זיפנית,Galium aparine,wildflowers,461
חלמית מצויה,Malva nicaeensis,wildflowers,462
דרדר הקורים,Centaurea procurrens,wildflowers,465
מרגנית השדה,Anagallis arvensis,wildflowers,466
אספסת מצויה,Medicago polymorpha,wildflowers,467
בן-שלח מנוצה,Reboudia pinnata,wildflowers,468
ניסנית דו-קרנית,Crepis sancta,wildflowers,469
אזוביון דגול,Lavandula stoechas,wildflowers,47
חרצית דביקה,Chrysanthemum viscosum,wildflowers,470
טופח גדול,Lathyrus ochrus,wildflowers,471
כרוב החוף,Brassica tournefortii,wildflowers,473
חרדל לבן,Sinapis alba,wildflowers,474
גרניון הפקעות,Geranium tuberosum,wildflowers,476
מסרק שולמית,Scandix pecten-veneris,wildflowers,477
שופרית כרתית,Hedypnois cretica,wildflowers,478
הרדופנין סורי,Scorzonera syriaca,wildflowers,479
חמציץ נטוי,Oxalis pes-caprae,wildflowers,48
עשנן יהודה,Fumaria judaica,wildflowers,480
כף-אווז מבאישה,Chenopodium vulvaria,wildflowers,481
דונגית ארץ-ישראלית,Cerinthe palaestina,wildflowers,482
קצח הציפורן,Nigella unguicularis,wildflowers,483
סולנום שעיר,Solanum villosum,wildflowers,484
ביקיה צרפתית,Vicia narbonensis,wildflowers,485
דבשה מחורצת,Melilotus sulcatus,wildflowers,486
אלקנה סמורה,Alkanna strigosa,wildflowers,487
לבנה רפואי,Styrax officinalis,wildflowers,488
מרווה מצויה,Salvia verbenaca,wildflowers,489
טבק השיח,Nicotiana glauca,wildflowers,49
ציפורנית ארץ-ישראלית,Silene palaestina,wildflowers,490
שברק משובל,Ononis alopecuroides,wildflowers,491
וינקה עשבונית,Vinca herbacea,wildflowers,492
סולנום שחור,Solanum nigrum,wildflowers,493
מרווה סורית,Salvia syriaca,wildflowers,494
שחליים שרועים,Lepidium aucheri,wildflowers,495
חצב גלוני,Drimia undulata,wildflowers,496
תלתן חקלאי,Trifolium campestre,wildflowers,497
טרגיוניה גחונית,Targionia hypophylla,wildflowers,498
דבקת הלבנון,Galium libanoticum,wildflowers,499
קדד פיינברון,Astragalus aleppicus,wildflowers,5
לוע-ארי סיצילי,Antirrhinum siculum,wildflowers,50
שמשון מצוי,Helianthemum salicifolium,wildflowers,501
מרור הגינות,Sonchus oleraceus,wildflowers,502
פרג זיפני,Papaver hybridum,wildflowers,503
מעוג אפיל,Lavatera trimestris,wildflowers,504
חלמית גדולה,Malva sylvestris,wildflowers,505
לשון-פר מצויה,Anchusa undulata,wildflowers,506
מרקולית מצויה,Mercurialis annua,wildflowers,507
חטמית עין הפרה,Alcea acaulis,wildflowers,508
תלתן צמיר,Trifolium eriosphaerum,wildflowers,509
שפרירה קשקשנית,Artedia squamata,wildflowers,51
שעורה תרבותית,Hordeum vulgare,wildflowers,510
מציץ סורי,Podonosma orientalis,wildflowers,511
שיכרון קהה,Hyoscyamus muticus,wildflowers,512
זהבית דמשקאית,Gagea chlorantha,wildflowers,513
זהבית השלוחות,Gagea commutata,wildflowers,514
נזמית לבנה,Lamium moschatum,wildflowers,515
צנון פיגיוני,Raphanus rostratus,wildflowers,516
ורד הכלב,Rosa canina,wildflowers,517
ספלול השדה,Aristolochia bottae,wildflowers,518
קורנית מקורקפת,Coridothymus capitatus,wildflowers,519
בת-חבצלת קטנת-פרחים,Pancratium parviflorum,wildflowers,52
עוקצר מצוי,Brachypodium distachyon,wildflowers,520
תודרה סיגית,Sisymbrium irio,wildflowers,522
סולנום המקור,Solanum cornutum,wildflowers,523
מרווה צמירה,Salvia lanigera,wildflowers,524
קחוון הנגב,Anthemis melampodina,wildflowers,527
קרדה דרומית,Carduus australis,wildflowers,528
עירית נבובה,Asphodelus fistulosus,wildflowers,529
כליל החורש,Cercis siliquastrum,wildflowers,53
פרע אזובי,Hypericum hyssopifolium,wildflowers,530
גרגרנית ערבית,Trigonella arabica,wildflowers,531
מחרוזת משונצת,Enarthrocarpus strangulatus,wildflowers,532
עכנאי שרוע,Echium angustifolium,wildflowers,534
ירבוז מבריק,Amaranthus retroflexus,wildflowers,535
קרדה מכסיפה,Carduus argentatus,wildflowers,538
פשתה מצויה,Linum nodiflorum,wildflowers,539
שחורן חלק,Anthephora laevis,wildflowers,54
חלבלוב מגובשש,Euphorbia hierosolymitana,wildflowers,540
עלקת רכת-שיער,Orobanche pubescens,wildflowers,541
נץ-חלב צרפתי,Ornithogalum narbonense,wildflowers,542
רכפה גדולה,Reseda alopecuros,wildflowers,543
ולריינית הדיסקוס,Valerianella discoidea,wildflowers,544
כתרון זעיר-פרח,Coronilla rostrata,wildflowers,545
ביקיה מצויה,Vicia peregrina,wildflowers,546
שמשון מצרי,Helianthemum aegyptiacum,wildflowers,547
צחנן מבאיש,Anagyris foetida,wildflowers,548
איסטיס מצוי,Isatis lusitanica,wildflowers,549
תלתן הפוך,Trifolium resupinatum,wildflowers,55
ריקציה חווארית,Riccia crustata,wildflowers,550
נפית מגובבת,Nepeta glomerata,wildflowers,551
זוטה מעורקת,Micromeria nervosa,wildflowers,552
אשחר ארץ-ישראלי,Rhamnus lycioides,wildflowers,553
לוטמית ערבית,Fumana arabica,wildflowers,554
זיכריני מופשל,Myosotis refracta,wildflowers,555
טופח ירושלים,Lathyrus hierosolymitanus,wildflowers,556
כליינית מצויה,Hymenocarpos circinnatus,wildflowers,557
חלבלוב הכדורים,Euphorbia hirta,wildflowers,558
שברק מצוי,Ononis natrix,wildflowers,559
סתוונית היורה,Colchicum stevenii,wildflowers,56
כרבולת מקרינה,Onobrychis cornuta,wildflowers,560
ארבע-כנפות מצויות,Tetragonolobus palaestinus,wildflowers,561
כרבולת התרנגול,Onobrychis crista-galli,wildflowers,562
לוטוס יהודה,Lotus collinus,wildflowers,564
כוכבן מצוי,Rhagadiolus stellatus,wildflowers,566
אביבית זעירה,Erophila minima,wildflowers,569
קורטם דק,Carthamus tenuis,wildflowers,57
כדן סגול,Muscari commutatum,wildflowers,570
מוצית קוצנית,Pallenis spinosa,wildflowers,571
שלהבית המדבר,Phlomis platystegia,wildflowers,572
לוטוס מצוי,Lotus peregrinus,wildflowers,573
ניסנית זיפנית,Crepis aspera,wildflowers,574
לפתית מצויה,Hirschfeldia incana,wildflowers,575
חורשף צהוב,Atractylis carduus,wildflowers,576
מרווה ריחנית,Salvia dominica,wildflowers,577
קרדריה מצויה,Cardaria draba,wildflowers,578
שברק קצר-פרח,Ononis viscosa,wildflowers,579
איריס הארגמן,Iris atropurpurea,wildflowers,58
זנב-עקרב שיכני,Scorpiurus muricatus,wildflowers,580
אספסת קעורה,Medicago scutellata,wildflowers,581
מגנונית פרושה,Callipeltis aperta,wildflowers,583
לוטוס מדברי,Lotus lanuginosus,wildflowers,584
ליפיה זוחלת,Phyla nodiflora,wildflowers,585
פרגה ערבית,Glaucium arabicum,wildflowers,586
סחלב ריחני,Orchis coriophora,wildflowers,587
שרביטן ריסני,Ephedra aphylla,wildflowers,588
נירית הקמה,Ridolfia segetum,wildflowers,59
צנון משתלשל,Raphanus aucheri,wildflowers,590
צלף רותמי,Capparis decidua,wildflowers,591
רכפת ים-המלח,Reseda urnigera,wildflowers,592
